year,track_id,track_name,artist_name,album_name,plays,total_minutes,skip_rate,shuffle_rate,has_features
2026,4M1lEbqPzlEw1JYWB6aE7K,Estoy Aquí,Shakira,Pies Descalzos,2,5.43,0.0,0.5,True
2026,4RExr9x20tvTxcAtCVVUJh,Last Cabaret,The Growlers,Casual Acquaintances,2,0.07,1.0,0.0,True
2026,4iwpCp7qdDLngGI3gsVTza,Miracle Aligner,The Last Shadow Puppets,Everything You've Come To Expect,2,3.9,0.5,0.0,True
2026,4kP69y3GKHi9tXckfgp4bK,For Once In My Life,Stevie Wonder,For Once In My Life,2,5.66,0.0,0.5,True
2026,4vDBJeeQCbhP9FaPPMsYkY,Give Me One Reason,Tracy Chapman,New Beginning,2,4.49,0.5,0.0,True
2026,4yqtwO7MQIIXqoiRBPHAgR,Money for Nothing,Dire Straits,Brothers in Arms,2,0.03,1.0,0.0,True
2026,5JwK7v6XhG0YgqDuCgzOy8,And She Was,Talking Heads,Little Creatures,2,3.67,0.5,0.0,True
2026,5QqyRUZeBE04yJxsD1OC0I,Summer Bummer (feat. A$AP Rocky & Playboi Carti),Lana Del Rey,Lust For Life,2,0.46,1.0,1.0,True
2026,5ZoDwIP1ntHwciLjydJ8X2,My Cherie Amour,Stevie Wonder,My Cherie Amour,2,2.9,0.5,0.0,True
2026,5dRQUolXAVX3BbCiIxmSsf,Your Love,The Outfield,Super Hits,2,1.67,0.5,0.0,True
2026,5e9TFTbltYBg2xThimr0rU,The Chain - 2004 Remaster,Fleetwood Mac,Rumours,2,0.08,1.0,0.0,True
2026,5k3U0OGYBccHdKJJu3HrUN,Hakuna Matata,Nathan Lane,The Lion King,2,0.04,1.0,0.5,True
2026,5l9c6bJmzvftumhz4TMPgk,Harvest Moon,Neil Young,Harvest Moon,2,0.05,1.0,0.0,True
2026,5qsm0eGh4vPXOOEKNrH6cX,Hold On Tight,Boney James,Send One Your Love,2,5.12,0.5,0.0,True
2026,6BrMEbPSSj55nQhkgf6DnE,"Please, Please, Please, Let Me Get What I Want - 2011 Remaster",The Smiths,Hatful of Hollow,2,0.09,1.0,0.0,True
2026,6GsP3uMCd0Dn5T37C93waZ,Sick Love,Red Hot Chili Peppers,The Getaway,2,4.92,0.0,0.0,True
2026,6JuEshIRliNXRU1LXctRjZ,Halah,Mazzy Star,She Hangs Brightly,2,1.65,0.5,0.0,True
2026,6L0BBPYeWnaQJeDa0ox0IA,Impossible Germany,Wilco,Sky Blue Sky,2,2.49,0.5,0.0,True
2026,6Qb7gtV6Q4MnUjSbkFcopl,50 Ways to Leave Your Lover,Paul Simon,Still Crazy After All These Years,2,2.24,0.5,0.5,True
2026,6g6FWPdAMf55CpmkoE7jF1,Invéntame,Mon Laferte,Invéntame,2,3.7,0.5,0.5,True
2026,6mYrhCAGWzTdF8QnKuchXM,If I Could Turn Back Time,Cher,Heart Of Stone,2,4.04,0.5,0.0,True
2026,7CqleiaEqHVazV19P532X9,Life During Wartime - 2005 Remaster,Talking Heads,Fear of Music,2,3.72,0.5,0.0,True
2026,7m8PDR3PRg5lPhWMdYrktc,Trouble Sleeping,Corinne Bailey Rae,Corinne Bailey Rae,2,3.68,0.5,0.0,True
2026,00Ci0EXS4fNPnkTbS6wkOh,Electric Love - Oliver Remix,BØRNS,Electric Love,1,0.05,1.0,0.0,True
2026,010ALbbh5KlQ4fKWgSdhRd,Look On Down From The Bridge,Mazzy Star,Among My Swan,1,0.06,1.0,0.0,True
2026,05f8Hg3RSfiPSCBQOtxl3i,When the Levee Breaks - Remaster,Led Zeppelin,Led Zeppelin IV,1,0.02,1.0,0.0,True
2026,07CyrZF9eVd02zzIse7tZA,In Between Days - 2006 Remaster,The Cure,The Head on the Door,1,0.03,1.0,0.0,True
2026,0AqjkVFqa1ujle4Lb1k9wR,The Ocean - Remaster,Led Zeppelin,Houses of the Holy,1,0.43,1.0,0.0,True
2026,0B1zVsLqmV9ibIFdNS5tGs,I Saw the Light,Todd Rundgren,Something / Anything?,1,0.04,1.0,0.0,True
2026,0EANX0OVKSCcmarY50Xa4p,Can You Feel the Love Tonight - End Title,Elton John,The Lion King,1,0.03,1.0,0.0,True
2026,0GTK6TesV108Jj5D3MHsYb,Owner of a Lonely Heart,Yes,90125,1,0.01,1.0,0.0,True
2026,0KMGxYKeUzK9wc5DZCt3HT,If You Leave Me Now,Chicago,Chicago X,1,0.54,0.0,0.0,True
2026,0OM9ri37LIbPc9hffwsyb1,Hard To Explain,The Strokes,Is This It,1,0.03,1.0,1.0,True
2026,0P09TBGSKiQwfUsEh1UafT,The World Was Wide Enough,Leslie Odom Jr.,Hamilton,1,3.32,0.0,0.0,True
2026,0PKmDncVOiNQLO6D1P6PXi,I Won't Say (I'm In Love),Susan Egan,Hercules,1,0.04,1.0,0.0,True
2026,0Ps4Eh6SQjeLnubbCsQTDD,Little Bit,Lykke Li,Youth Novels,1,4.56,0.0,0.0,True
2026,0QwZfbw26QeUoIy82Z2jYp,Good Times Bad Times - 1993 Remaster,Led Zeppelin,Led Zeppelin,1,0.04,1.0,0.0,True
2026,0W0euvQlhbcsTydzsD4EQk,Death Letter Blues,Son House,Father Of The Delta Blues: The Complete 1965 Sessions,1,1.96,0.0,1.0,True
2026,0X1sqQ652p1sceKM2nJlIJ,Runaway,Bon Jovi,Bon Jovi,1,0.07,1.0,0.0,True
