track_id,track_name,artist_name,album_name,genre,popularity,acousticness,danceability,energy,instrumentalness,liveness,speechiness,valence,tempo,key,mode,loudness,time_signature,total_plays,total_minutes,avg_skip_rate,years_active
6zWU7YALeEDMcPGhKKZJhV,Navajo,Masego,Navajo,Children’s Music,70,0.114,0.686,0.592,1.16e-06,0.248,0.26,0.364,89.013,F#,Minor,-7.398,4/4,61,112.3,0.295,[2020]
75ZvA4QfFiZvzhj2xkaWAh,I Fall Apart,Post Malone,Stoney - Deluxe,Rap,88,0.0689,0.556,0.538,0.0,0.196,0.0382,0.291,143.95,G#,Minor,-5.408,4/4,61,76.2,0.541,[2019]
3BcQFPRZuuUClWStz29WjN,Old Yellow Bricks,Arctic Monkeys,Favourite Worst Nightmare,Rock,55,0.000185,0.663,0.839,4.65e-06,0.0808,0.0695,0.75,135.155,C,Major,-4.453,4/4,61,53.9,0.656,[2020]
0639sfoRA7sW4fGS1EzcQu,Loco (Tu Forma de Ser) [Ft. Rubén Albarrán] - MTV Unplugged,Los Auténticos Decadentes,Fiesta Nacional (Mtv Unplugged),Alternative,70,0.395,0.587,0.639,0.0,0.68,0.0357,0.789,116.499,G,Major,-8.065,4/4,61,134.2,0.475,[2020]
5jJPcImQkogKdwsVS36zH7,Marilyn,Mount Kimbie,Love What Survives,Children’s Music,58,0.351,0.271,0.486,0.156,0.0894,0.0407,0.31,179.826,C,Minor,-11.956,3/4,61,86.6,0.59,[2020]
5T4j3Uv33fQO7tsR2lMl4y,Charlie Don't Surf - Remastered,The Clash,Sandinista! (Remastered),Rock,56,0.0976,0.51,0.595,0.0176,0.338,0.0378,0.64,131.761,D,Major,-11.021,4/4,60,131.0,0.467,[2019]
1WypLBcOgtNO0meaWKBkVQ,The Boy,Shannon & The Clams,Onion,Indie,47,0.533,0.435,0.88,0.666,0.113,0.0657,0.681,137.209,A#,Minor,-5.248,4/4,60,82.3,0.533,[2019]
0TeHvhaNBSuv7yGQ9dLouv,Half Full Glass Of Wine,Tame Impala,Tame Impala,Rock,51,0.27,0.686,0.779,0.0617,0.0785,0.0751,0.665,126.146,C,Major,-7.178,4/4,60,150.2,0.283,[2020]
5GxqKrG0zeKA8uYJMjXwj9,Rock the House,Gorillaz,Gorillaz,Hip-Hop,49,0.0748,0.754,0.825,7.18e-05,0.169,0.237,0.612,171.948,D,Major,-6.498,4/4,60,133.4,0.383,[2020]
4SNtyKNyYJ8ERT7YLlnFBr,So Young,Portugal. The Man,Woodstock,Indie,65,0.348,0.671,0.445,5.93e-05,0.155,0.0291,0.811,75.996,E,Minor,-7.842,4/4,60,101.1,0.433,[2020]
4PJxptsSC9S89hTO8gRCv3,Piledriver waltz,Alex Turner,Submarine - Original Songs From The Film By Alex Turner,Rock,47,0.119,0.533,0.748,0.612,0.316,0.0285,0.343,105.921,C#,Major,-7.861,3/4,60,91.0,0.525,"[2021, 2022]"
01T0Kq5YOIRF9BQRXJsyfe,Portuguese Knife Fight,Cage The Elephant,Tell Me I'm Pretty,Rock,54,0.00144,0.56,0.928,0.00292,0.318,0.056,0.612,115.207,F#,Major,-4.594,4/4,60,117.8,0.274,"[2018, 2023]"
17XvbAd3K1GOjWy5uQvK2U,Baby,Devendra Banhart,What Will We Be,Indie,55,0.0498,0.833,0.325,0.0674,0.15,0.0404,0.864,102.02,C#,Minor,-10.093,4/4,60,75.8,0.55,[2019]
25YlltWXRb9k7KbrEBRuhJ,Lo/Hi,The Black Keys,"""Let's Rock""",Alternative,66,0.0151,0.606,0.679,0.000433,0.0962,0.0321,0.707,122.016,D,Major,-7.445,4/4,60,124.0,0.24,"[2023, 2024]"
6PuoZT4kgw5DrUEdnQ6e01,This Must Be The Place,Sure Sure,Sure Sure,Soul,56,0.349,0.886,0.371,0.00138,0.0985,0.0465,0.928,115.026,F,Major,-10.542,4/4,59,109.6,0.382,"[2020, 2024]"
6lnnaGN20kl0jEYJSxCgU9,You Talk Way Too Much,The Strokes,Room On Fire,Children’s Music,47,0.0625,0.308,0.971,0.938,0.0806,0.0344,0.659,128.204,E,Major,-3.23,4/4,59,77.7,0.525,[2017]
41zXlQxzTi6cGAjpOXyLYH,idontwannabeyouanymore,Billie Eilish,dont smile at me,Pop,89,0.737,0.483,0.412,0.0,0.116,0.0402,0.247,170.163,G,Major,-8.461,3/4,59,117.1,0.339,[2019]
3s4OT5Si1n9TFSNEPjNs0s,Black Treacle,Arctic Monkeys,Suck It and See,Rock,49,0.000821,0.343,0.89,0.0,0.0912,0.0655,0.525,100.061,G,Major,-5.759,4/4,59,139.4,0.322,[2018]
7ygO2E3yfwZVYbzaPdGzed,Guru,Coast Modern,Guru,Indie,64,0.232,0.76,0.701,0.00295,0.07,0.042,0.81,140.023,D#,Major,-6.393,4/4,59,104.4,0.288,[2017]
7ykaUgkdQWJLsMuOymTV2A,If Not For You - Remastered 2014,George Harrison,All Things Must Pass,Folk,58,0.21,0.608,0.766,0.0076,0.0862,0.0329,0.797,116.118,G,Major,-6.982,4/4,59,177.2,0.17,[2018]
2aPTvyE09vUCRwVvj0I8WK,Sundress,A$AP Rocky,Sundress,Rap,77,0.176,0.721,0.704,3.71e-06,0.143,0.0606,0.735,125.004,F#,Major,-6.364,4/4,58,63.1,0.552,[2021]
0Fv5N0cHBsl4bzCbollCAS,Moves,Big Sean,I Decided.,Rap,70,0.0541,0.789,0.53,0.0,0.164,0.293,0.367,75.515,D,Major,-6.2,4/4,58,61.6,0.448,[2017]
6L8Ic6HJHrAqwObG3wuaLT,Rare Hearts,The Growlers,Chinese Fountain,Rock,57,0.026,0.601,0.652,0.0589,0.274,0.027,0.61,120.498,G,Major,-6.723,4/4,58,188.4,0.19,[2017]
3UZfvX4ky5C4mblUIR0LE1,Suck It and See,Arctic Monkeys,Suck It and See,Indie,51,0.00105,0.339,0.932,0.114,0.255,0.057,0.586,128.291,E,Major,-5.017,4/4,58,186.0,0.121,[2018]
0qdQUeKVyevrbKhAo0ibxS,My Sweet Lord - Remastered 2014,George Harrison,All Things Must Pass,Folk,77,0.0794,0.538,0.704,0.0,0.0867,0.0332,0.583,120.963,C#,Minor,-8.904,4/4,57,161.2,0.298,[2018]
3zQJdKcFjiHEz7Xqum4bom,Black Widow,Cage The Elephant,Melophobia,Indie,46,0.0151,0.419,0.895,0.0,0.117,0.0497,0.718,127.269,F#,Minor,-0.747,4/4,57,131.5,0.193,[2017]
0NA5xAtDra50d0Lfs2uvoh,Borrowed Love (feat. Swae Lee & WizKid),Metro Boomin,NOT ALL HEROES WEAR CAPES,Pop,73,0.44,0.52,0.594,0.0,0.185,0.462,0.393,129.216,B,Minor,-8.81,5/4,57,63.7,0.649,[2019]
7HKez549fwJQDzx3zLjHKC,Start Me Up - Remastered 2009,The Rolling Stones,Tattoo You,Rock,76,0.0531,0.638,0.928,0.11,0.0875,0.0388,0.966,122.428,F,Major,-4.078,4/4,57,113.0,0.33,"[2018, 2023]"
27a1mYSG5tYg7dmEjWBcmL,CAN'T SAY,Travis Scott,ASTROWORLD,Pop,82,0.201,0.702,0.708,0.0,0.118,0.0547,0.713,147.98,A#,Minor,-5.366,4/4,57,79.2,0.421,[2019]
71bWpBImqNaLjIvfV50Hsa,Love Test,The Growlers,Chinese Fountain,Indie,52,0.00755,0.65,0.728,0.000446,0.353,0.0263,0.742,114.984,D,Major,-7.27,4/4,57,164.7,0.246,[2017]
78J9MBkAoqfvyeEpQKJDzD,Step,Vampire Weekend,Modern Vampires of the City,Rock,67,0.591,0.624,0.724,7.79e-06,0.101,0.101,0.624,78.008,A#,Major,-7.113,4/4,57,168.9,0.21,[2017]
3DamFFqW32WihKkTVlwTYQ,Fireflies,Owl City,Ocean Eyes,Rock,79,0.0294,0.591,0.649,0.0,0.133,0.0417,0.489,90.002,D#,Major,-6.72,4/4,56,104.7,0.446,[2019]
7wsEZh68qX7jY0dziXMb0H,Love is a Laserquest,Arctic Monkeys,Suck It and See,Indie,50,0.00197,0.349,0.662,0.908,0.136,0.0402,0.554,169.926,B,Major,-6.873,4/4,56,130.6,0.232,[2018]
5H6Jp0syB5yEPk7SWYdlmk,The Wind Cries Mary,Jimi Hendrix,Are You Experienced,Rock,63,0.348,0.499,0.495,0.0286,0.2,0.0501,0.339,80.086,F,Major,-10.508,4/4,56,93.0,0.411,[2020]
5GiygyFRSZ2jey4almSmrL,Shabop Shalom,Devendra Banhart,Smokey Rolls Down Thunder Canyon,Folk,40,0.567,0.558,0.377,0.861,0.135,0.0316,0.617,103.523,A,Minor,-13.967,4/4,56,101.5,0.554,[2020]
7w87IxuO7BDcJ3YUqCyMTT,Pumped Up Kicks,Foster The People,Torches,Children’s Music,83,0.145,0.733,0.71,0.115,0.0956,0.0292,0.965,127.975,F,Minor,-5.849,4/4,56,126.1,0.339,[2017]
4z6mZWFgBZd07926K61Mi8,She Looks Like Fun,Arctic Monkeys,Tranquility Base Hotel & Casino,Indie,55,0.00944,0.514,0.773,0.00326,0.387,0.0388,0.445,103.943,C,Major,-3.754,4/4,56,116.5,0.286,[2018]
56X1fzloIoGKKOgpLLIGoe,Old English,Young Thug,Old English,Hip-Hop,58,0.0408,0.809,0.801,0.0,0.353,0.407,0.744,81.94,C#,Major,-5.461,4/4,56,109.0,0.321,[2019]
4iwpCp7qdDLngGI3gsVTza,Miracle Aligner,The Last Shadow Puppets,Everything You've Come To Expect,Rock,61,0.0124,0.562,0.724,1.42e-06,0.223,0.0271,0.855,113.056,F#,Minor,-8.627,4/4,56,90.1,0.546,"[2020, 2026]"
00HIh9mVUQQAycsQiciWsh,Limestone,Magic City Hippies,Hippie Castle EP,Pop,62,0.282,0.706,0.457,0.00849,0.0614,0.0383,0.723,78.014,E,Major,-9.359,4/4,55,119.4,0.291,[2019]
5jgFfDIR6FR0gvlA56Nakr,Blackbird - Remastered 2009,The Beatles,The Beatles,Rock,73,0.754,0.686,0.127,1.41e-05,0.0573,0.0342,0.372,93.699,G,Major,-14.361,4/4,55,102.7,0.218,[2018]
0fDFzVTG8c2fW9EM5f1RHM,Indian Food,Dumbo Gets Mad,Quantum Leap,Indie,51,0.765,0.561,0.896,0.685,0.124,0.0528,0.629,86.808,D,Major,-4.903,4/4,55,106.0,0.382,[2020]
67LKZcv1J2Yj4pk5UIuFQW,Warned You,Good Morning,Shawcross,Pop,62,0.662,0.507,0.428,0.149,0.101,0.0263,0.406,138.163,F#,Major,-4.677,4/4,55,56.7,0.454,[2017]
4TTV7EcfroSLWzXRY6gLv6,Alexander Hamilton,Leslie Odom Jr.,Hamilton,Jazz,72,0.524,0.609,0.435,0.0,0.118,0.284,0.563,131.998,B,Minor,-7.862,4/4,55,72.0,0.515,"[2024, 2025]"
07ahbydCmD0CLoN2zIx8bR,"I'm The Man, That Will Find You",Connan Mockasin,Caramel,Folk,45,0.622,0.457,0.316,0.00163,0.101,0.0403,0.308,143.462,G,Minor,-9.831,4/4,55,113.9,0.509,[2020]
0sSdFMuYrn3N9moumV466B,He Can Only Hold Her,Amy Winehouse,Back To Black,Soul,59,0.0262,0.651,0.835,0.00685,0.056,0.0649,0.692,98.411,F#,Minor,-4.311,4/4,55,106.1,0.182,[2019]
4WFcerMZkAIcIizZYXNNrb,Pink Ocean,The Voidz,Virtue,Alternative,44,0.343,0.593,0.889,0.599,0.385,0.0408,0.647,96.992,D,Major,-3.701,4/4,55,146.1,0.309,[2018]
2NsMwNWumJXCdTg2IZCLZ5,Lento,Julieta Venegas,Si,Rock,67,0.202,0.762,0.745,3.05e-05,0.042,0.0442,0.804,143.965,F,Major,-7.426,4/4,54,114.4,0.37,[2022]
4wSWZjWH7a5eVxskGxO13w,The View From The Afternoon,Arctic Monkeys,"Whatever People Say I Am, That's What I'm Not",Indie,50,0.00487,0.387,0.922,0.0,0.187,0.0674,0.417,146.478,A,Minor,-5.192,4/4,54,124.4,0.389,[2019]
4alHo6RGd0D3OUbTPExTHN,Just What I Needed,The Cars,The Cars,Folk,68,0.0152,0.619,0.579,6.4e-05,0.0858,0.0473,0.69,127.224,E,Major,-9.307,4/4,54,99.5,0.426,[2019]
44i6jEICONcpRzd3Tyejlp,Feel Me - Single Version,Aeris Roves,Feel Me,R&B,53,0.835,0.667,0.356,1.42e-05,0.125,0.46,0.513,177.897,B,Minor,-10.464,4/4,54,101.8,0.352,[2020]
1PmaWG47wJRCIOM9v8Bauo,Hypocrite,Cage The Elephant,Melophobia,Indie,51,0.143,0.629,0.938,0.0149,0.115,0.0323,0.628,104.998,A,Major,-3.293,4/4,54,152.9,0.204,[2017]
7to68V64Cu6zk0UDo5tyw3,Confidence,Ocean Alley,Chiaroscuro,Indie,74,0.0637,0.59,0.562,0.0,0.105,0.0505,0.561,140.835,B,Minor,-9.607,4/4,54,86.0,0.556,[2019]
6TIOhfnPBw0k5s3KHN3VHO,A Different Age,Current Joys,A Different Age,Rock,54,0.637,0.627,0.371,0.0643,0.0759,0.0269,0.361,143.935,D,Major,-10.621,4/4,54,178.5,0.315,[2020]
7q0aQpiLv5tIsupcgQ3Ny4,Budapest,George Ezra,Wanted on Voyage,Pop,70,0.0846,0.717,0.455,0.0,0.11,0.0276,0.389,127.81,F,Major,-8.303,4/4,53,102.9,0.264,[2017]
1NjmSXMzvwoM3lHmDRcUfs,Powa,Tune-Yards,W H O K I L L,Indie,50,0.677,0.753,0.315,7.66e-05,0.129,0.0323,0.524,109.613,F,Major,-7.458,4/4,53,213.6,0.189,[2019]
2vupkXhwL4sNCRgNu72HCZ,Heart It Races - Cover Version,Dr. Dog,Heart It Races,Folk,64,0.443,0.705,0.474,0.0553,0.338,0.0391,0.756,98.612,A#,Major,-13.081,4/4,53,100.5,0.415,[2017]
4RExr9x20tvTxcAtCVVUJh,Last Cabaret,The Growlers,Casual Acquaintances,Indie,47,0.000178,0.618,0.728,0.0104,0.572,0.0272,0.85,115.004,B,Minor,-5.405,4/4,53,124.9,0.598,"[2018, 2026]"
0YRi3Gq2kkqfuaZ2L4rynD,Sleep Talk,Shannon & The Clams,Sleep Talk,Folk,45,0.175,0.457,0.789,0.0,0.107,0.0376,0.515,139.241,A,Major,-5.745,4/4,53,79.0,0.377,[2019]
6xqCTPxYnRf8X0p6N5Vw2T,Ooh La,The Kooks,Inside In / Inside Out,Rock,47,0.0165,0.543,0.873,9.45e-05,0.15,0.0803,0.786,150.891,A#,Minor,-5.159,4/4,53,96.3,0.377,[2017]
6xagjcywpcyNFghafZPQJv,Banana Clip,Miguel,War & Leisure,Dance,67,0.0973,0.638,0.708,0.0,0.177,0.0754,0.606,84.978,C#,Minor,-5.342,4/4,53,110.3,0.358,[2018]
2BIfG6wL1t5wk1KixoK2BV,Chicago,flipturn,Heavy Colors,Indie,44,0.542,0.709,0.655,0.00271,0.0931,0.0342,0.609,111.971,E,Major,-9.638,4/4,53,190.5,0.33,"[2024, 2025]"
6u0ccx1pJICbSwCPMFCd1b,Avalon,Foxygen,Hang,Folk,46,0.309,0.404,0.601,0.000799,0.391,0.0337,0.656,134.118,G,Major,-7.683,4/4,53,97.8,0.472,[2019]
2QUlMbvD9bL8wHqfsoqoet,Stop The World I Wanna Get Off With You,Arctic Monkeys,Why'd You Only Call Me When You're High?,Indie,63,0.0537,0.661,0.73,3.44e-05,0.14,0.0574,0.53,95.027,F#,Minor,-6.779,4/4,53,68.0,0.472,[2020]
6wNUBZNWFxdUGof6vkaykE,One For The Road,Arctic Monkeys,AM,Rock,67,0.212,0.415,0.668,0.0615,0.27,0.036,0.842,180.048,C,Major,-6.849,4/4,52,100.0,0.346,[2020]
5qm8ISXOho1EvFj6e4f4bG,She's Thunderstorms,Arctic Monkeys,Suck It and See,Rock,49,0.000518,0.505,0.898,0.00236,0.173,0.0329,0.731,118.929,G,Major,-4.906,4/4,52,160.4,0.135,[2018]
0tkBOcK7oRVXQJY97zzSvr,Telescope,Cage The Elephant,Melophobia,Rock,59,0.273,0.588,0.481,1.33e-05,0.0986,0.0285,0.176,93.568,C,Major,-4.801,4/4,52,94.9,0.423,[2017]
6XX1r0P3P5zt992tCcHrms,Dull Boy,The Growlers,Chinese Fountain,Indie,46,0.00108,0.62,0.678,0.00757,0.0716,0.0252,0.796,104.932,C#,Major,-8.37,4/4,52,109.7,0.288,[2017]
6bGwKHXHNLmTy6yt147FPh,If You Know You Know,Pusha T,DAYTONA,Pop,69,0.0186,0.46,0.697,0.0,0.362,0.325,0.701,153.426,F#,Minor,-5.954,4/4,52,75.8,0.423,[2019]
389QX9Q1eUOEZ19vtzzI9O,While My Guitar Gently Weeps - Remastered 2009,The Beatles,The Beatles,Rock,68,0.0205,0.453,0.654,0.00395,0.172,0.0317,0.702,115.0,E,Minor,-8.855,4/4,52,159.1,0.288,[2018]
6KKHXbJtnJPjla3V49YPac,"Prune, You Talk Funny",Gus Dapperton,"Prune, You Talk Funny",Indie,66,0.0177,0.57,0.75,0.00247,0.197,0.0383,0.578,140.063,A#,Minor,-7.193,4/4,51,81.2,0.49,[2021]
12WtkO5DLE2CWjRGeXtwEW,40 Day Dream,Edward Sharpe & The Magnetic Zeros,Up from Below,Folk,59,0.228,0.573,0.656,0.0,0.0651,0.0562,0.668,81.952,D,Major,-5.954,4/4,51,141.7,0.216,[2018]
55DyBUkjebkcYhDGfEXitR,Cariño,The Marías,Cariño,R&B,59,0.401,0.647,0.388,0.0453,0.117,0.0297,0.669,113.98,C,Minor,-13.718,4/4,51,102.4,0.431,[2020]
4HRa9ZWcmZ8JD7UySPu0wT,Don't Stop (Color on the Walls),Foster The People,Torches,Indie,64,0.00183,0.611,0.948,0.0995,0.0969,0.0753,0.79,133.004,C#,Minor,-3.751,4/4,51,60.6,0.51,[2017]
7iMDaY1LnASwCk2uUpMtii,High (feat. Elton John),Young Thug,On the Run,Hip-Hop,73,0.223,0.759,0.498,5.84e-05,0.406,0.0776,0.244,126.972,A#,Major,-10.615,4/4,51,60.9,0.549,[2019]
1Dp7JGFNjvg8Nk0CtMCcnr,Hard Feelings/Loveless,Lorde,Melodrama,Dance,63,0.0328,0.487,0.445,0.0104,0.0778,0.113,0.18,97.031,C#,Minor,-10.959,4/4,51,109.3,0.372,[2021]
6ioeN8jQ8Qc3tS8dhpoAVi,Way With Words,Bahamas,Earthtones,Indie,65,0.359,0.785,0.53,0.00198,0.0774,0.0634,0.729,146.38,F#,Minor,-6.995,4/4,51,73.1,0.549,[2021]
37adYGaYaAWTGhBaOzX4Fh,Take A Slice,Glass Animals,How To Be A Human Being,Children’s Music,56,0.0212,0.623,0.661,0.000229,0.267,0.1,0.63,151.97,A,Major,-7.0,4/4,51,113.1,0.274,[2018]
6MWtB6iiXyIwun0YzU6DFP,Wow.,Post Malone,Wow.,Rap,99,0.163,0.833,0.539,2.1e-06,0.101,0.178,0.385,99.947,B,Minor,-7.399,4/4,50,64.0,0.48,[2019]
0ofHAoxe9vBkTCp2UQIavz,Dreams - 2004 Remaster,Fleetwood Mac,Rumours,Rock,79,0.0644,0.828,0.492,0.00428,0.128,0.0276,0.789,120.151,C,Major,-9.744,4/4,50,153.6,0.13,"[2018, 2025]"
7EqpEBPOohgk7NnKvBGFWo,Wait for It,Leslie Odom Jr.,Hamilton,Jazz,69,0.125,0.561,0.474,5.07e-06,0.0922,0.155,0.513,86.897,F#,Major,-9.638,4/4,50,82.4,0.552,"[2024, 2025, 2026]"
7floNISpH8VF4z4459Qo18,Look At Me!,XXXTENTACION,Look At Me!,Rap,83,0.259,0.763,0.726,0.0,0.0976,0.282,0.349,139.059,C#,Major,-6.405,4/4,50,38.4,0.52,[2017]
3NeiYiBn3rQBgurfVk92Zm,Humility (feat. George Benson),Gorillaz,The Now Now,Hip-Hop,69,0.144,0.632,0.807,0.0211,0.125,0.126,0.784,160.174,C,Major,-5.893,4/4,50,122.8,0.14,[2018]
78ECvz2vs1obDkLdbMEdJK,Driving to Hawaii,Summer Salt,Driving to Hawaii,Rock,60,0.719,0.346,0.637,2.03e-05,0.263,0.0403,0.297,186.836,G,Major,-4.919,3/4,50,92.1,0.3,[2017]
5gRcv46AMTrosmTOqrOV3Q,Dumb,Nirvana,In Utero,Children’s Music,62,0.425,0.695,0.394,0.738,0.228,0.029,0.845,113.623,F#,Major,-13.585,4/4,50,55.6,0.52,[2020]
1n8wr8tRHs5jmBxNWXedcn,"Bands (feat. OhGeesy, Fenix Flexin & Master Kato)",Shoreline Mafia,Shoreline Mafia Presents Rob Vicious: Traplantic,Hip-Hop,80,0.371,0.9,0.385,0.0,0.142,0.435,0.488,99.964,C#,Minor,-12.189,4/4,50,46.5,0.54,[2019]
3zobfMEipF81bJfPVp1h09,Stay in My Corner,The Arcs,"Yours, Dreamily,",Rock,55,0.0409,0.437,0.689,0.00824,0.147,0.0343,0.467,143.451,B,Minor,-6.003,4/4,50,102.5,0.3,[2021]
2imZHlyJK5Cai1hfOAUK4h,Old Friend,The Walters,Songs for Dads,Indie,49,0.61,0.695,0.557,0.00885,0.25,0.0284,0.756,126.49,B,Minor,-9.299,4/4,50,79.5,0.32,[2017]
0H8XeaJunhvpBdBFIYi6Sh,Deja Vu,Post Malone,Stoney - Deluxe,Rap,77,0.0931,0.62,0.69,0.0,0.131,0.0493,0.331,133.935,G,Major,-6.508,4/4,50,143.6,0.22,[2019]
1j9rezdE3YeC7yktZXC1em,I Want It All,Arctic Monkeys,AM,Indie,64,0.000637,0.499,0.81,0.0748,0.0625,0.0347,0.288,131.052,F,Major,-5.579,4/4,49,50.0,0.551,[2020]
4sebUbjqbcgDSwG6PbSGI0,Come a Little Closer,Cage The Elephant,Melophobia,Children’s Music,67,0.0265,0.44,0.777,1.01e-06,0.151,0.0327,0.306,148.027,C#,Minor,-1.786,4/4,49,40.6,0.694,[2017]
78JmElAFmrPNhLjovDR9Jm,All Day and All of the Night,The Kinks,Kinks,Dance,69,0.262,0.551,0.86,4.57e-06,0.0558,0.0796,0.723,136.921,G,Major,-7.839,4/4,49,84.8,0.286,[2018]
1Bph2KY0MA2JUiX5uADWjZ,Broken,Jake Bugg,Jake Bugg,Indie,58,0.335,0.439,0.442,0.00889,0.107,0.0288,0.189,119.81,G#,Major,-8.873,4/4,49,115.8,0.427,"[2022, 2023]"
05iMQqncVBIm4AE26EvaTL,Andar Conmigo,Julieta Venegas,Si,Rock,69,0.3,0.77,0.585,0.0,0.116,0.0285,0.912,116.994,C,Major,-8.06,4/4,49,106.6,0.245,[2022]
718purgMpFb2Axhuz0Hbq1,Chances,The Strokes,Comedown Machine,Children’s Music,55,0.365,0.561,0.569,0.611,0.109,0.0289,0.53,103.705,F#,Major,-9.682,4/4,49,106.2,0.265,[2017]
6OwwTVRndoy9aoDxsmrteR,Australia,The Shins,Wincing The Night Away,Folk,64,0.00442,0.434,0.842,0.000142,0.308,0.038,0.838,169.935,E,Major,-4.468,4/4,49,109.7,0.326,[2019]
6l6LgnyNHL3U6UgSx5Aiph,Lets Go Surfing,The Drums,The Drums,Rock,50,0.203,0.581,0.821,0.000316,0.0792,0.0319,0.806,174.083,C#,Major,-5.648,4/4,49,92.6,0.286,[2019]
3FRRgKEg2CK20D0ElLBioS,Good Advice,The Growlers,Chinese Fountain,Indie,44,1.3e-05,0.451,0.822,0.00488,0.272,0.0291,0.627,137.062,A#,Major,-5.023,4/4,48,91.5,0.333,[2017]
0khHA65uKHItjWKdxWeXFs,In the City,Anika,Anika,Folk,44,0.000629,0.567,0.518,9.03e-05,0.239,0.0285,0.399,111.712,A,Major,-9.803,4/4,48,96.4,0.104,[2021]
08VEQesIyvMu4xIxec8lMT,"Moodna, Once With Grace",Gus Dapperton,"Moodna, Once With Grace",Rock,62,0.372,0.28,0.42,8.87e-06,0.134,0.0366,0.148,65.13,E,Minor,-9.553,4/4,48,72.1,0.458,[2021]
4qkwbl6SxwLE09pxLAFINt,Sweet to Me,Summer Salt,Driving to Hawaii,Rock,61,0.677,0.563,0.51,3.8e-06,0.305,0.0283,0.501,97.467,A,Major,-6.751,4/4,48,69.9,0.479,[2017]
1H4idkmruFoJBg1DvUv2tY,Band On The Run - 2010 Remaster,Paul McCartney,Band On The Run,Rock,69,0.0832,0.479,0.601,0.00142,0.11,0.0318,0.669,124.966,G,Major,-8.806,4/4,48,140.0,0.354,[2019]
21sa0bWFqOFEYPtahlt4Lt,Crying Lightning,Arctic Monkeys,Humbug,Rock,54,0.0148,0.498,0.885,0.00041,0.239,0.0461,0.67,106.719,E,Minor,-4.423,4/4,48,114.8,0.271,[2017]
0dhjrarbKUbYt8SB8YTjoZ,Magnificent Sadness,The Growlers,Chinese Fountain,Indie,43,0.00752,0.573,0.713,8.77e-06,0.195,0.0283,0.462,120.043,B,Minor,-7.876,4/4,48,94.1,0.396,[2017]
2qoLCpTRYv6h8Vx94hxkvl,Ten Cent Pistol,The Black Keys,Brothers,Rock,51,0.325,0.588,0.488,0.0139,0.18,0.03,0.328,104.717,C,Minor,-8.462,4/4,48,88.2,0.458,[2023]
2VrOrpMi5tyjs6sRYd5bPK,Tiny Umbrella,Coast Modern,Coast Modern,Indie,51,0.0134,0.606,0.878,0.00407,0.339,0.0828,0.436,89.051,B,Major,-5.318,4/4,48,96.7,0.396,[2018]
6lbLn5iL2NBJnbib7bTXMn,Dræm Girl,No Vacation,Summer Break Mixtape,Rock,57,0.00164,0.192,0.952,0.716,0.307,0.258,0.262,172.752,D,Major,-5.888,4/4,48,148.8,0.229,[2021]
1zFbBrZmJr1Z49HYe84dBg,Harvey,Her's,Invitation to Her's,Indie,52,0.0735,0.588,0.855,0.815,0.128,0.0372,0.717,141.941,A,Major,-6.153,4/4,48,150.6,0.104,[2018]
2Dmw4LdpDKYFjKZ7hj1XAh,Darlin',Houndmouth,Little Neon Limelight,Rock,60,0.344,0.472,0.347,0.0379,0.101,0.0305,0.363,116.904,D#,Major,-8.011,3/4,48,136.1,0.333,[2019]
6gpSU2C1VJq0xaVIGtQPVi,Francis Forever,Mitski,Bury Me At Makeout Creek,Pop,57,0.00262,0.535,0.448,1.94e-05,0.115,0.0279,0.32,101.984,D,Major,-9.167,4/4,47,51.9,0.447,[2021]
6YDf6QV7QfCEo8O2dbWalK,Real Love Baby,Father John Misty,Real Love Baby,Pop,66,0.0955,0.417,0.687,0.0278,0.0989,0.0372,0.627,204.11,G,Major,-6.484,4/4,47,105.1,0.255,[2019]
6YWtvUPKgCYSiPDBuAjj0Q,Crust Bucket,The Frights,The Frights,Indie,51,0.0663,0.204,0.858,0.0032,0.371,0.076,0.268,166.02,E,Major,-4.655,3/4,47,111.4,0.404,[2020]
6acDlNeA06MCVCzsTVGr9V,Cocoon,Milky Chance,Blossom,Pop,62,0.103,0.741,0.671,0.000239,0.0585,0.0338,0.808,114.031,A#,Major,-6.805,4/4,47,51.1,0.681,[2018]
2ZNYFHhkBoS4KHr5eXnQth,Funeral,Mon Laferte,Norma,Children’s Music,57,0.741,0.695,0.452,0.0,0.164,0.0424,0.424,95.011,F#,Major,-8.143,4/4,47,146.8,0.255,[2022]
11DdPGqDsM3ux1gVAqUIln,Balaclava,Arctic Monkeys,Favourite Worst Nightmare,Rock,50,0.00168,0.417,0.824,8.09e-05,0.343,0.105,0.642,137.836,B,Minor,-4.524,4/4,47,77.7,0.34,[2020]
6kcHg7XL6SKyPNd78daRBL,Sweet Talk,Saint Motel,saintmotelevision,Children’s Music,62,0.0392,0.67,0.843,0.0,0.225,0.0454,0.713,117.01,C#,Major,-4.311,4/4,47,85.0,0.362,[2020]
61OkcfgMfjlJQ7MJPU0HLz,Dance Little Liar,Arctic Monkeys,Humbug,Indie,45,0.0586,0.538,0.607,0.769,0.0975,0.0352,0.543,100.158,C#,Minor,-9.133,4/4,47,154.0,0.17,[2020]
